Day,BingSearch_PaidSearchBrand_MediaCost,Criteo_Prospecting_MediaCost,Criteo_Retargeting_MediaCost,DV360_Prospecting_MediaCost,DV360_Retargeting_MediaCost,Facebook_MediaCost,GoogleSearch_PaidSearchBrand_MediaCost,GoogleSearch_PaidSearchNonBrand_MediaCost,GoogleSearch_ShoppingAdsBrandNonBrand_MediaCost,Influential_Conversions_MediaCost,Influential_SiteTraffic_MediaCost,Snapchat_AddToCartYoungAdults_MediaCost,Snapchat_Awareness_MediaCost,Snapchat_Conversions_MediaCost,Snapchat_ConversionsSnapAds_MediaCost,Snapchat_ConversionsYoungAdults_MediaCost,Snapchat_Traffic_MediaCost,Snapchat_VideoViewsYoungAdults_MediaCost,TheTradeDesk_Prospecting_MediaCost,TheTradeDesk_Retargeting_MediaCost,YouTube_Prospecting_MediaCost,YouTube_Retargeting_MediaCost,BingSearch_PaidSearchBrand_Impressions,Criteo_Prospecting_Impressions,Criteo_Retargeting_Impressions,DV360_Prospecting_Impressions,DV360_Retargeting_Impressions,Facebook_Impressions,GoogleSearch_PaidSearchBrand_Impressions,GoogleSearch_PaidSearchNonBrand_Impressions,GoogleSearch_ShoppingAdsBrandNonBrand_Impressions,Influential_Conversions_Impressions,Influential_SiteTraffic_Impressions,Snapchat_AddToCartYoungAdults_Impressions,Snapchat_Awareness_Impressions,Snapchat_Conversions_Impressions,Snapchat_ConversionsSnapAds_Impressions,Snapchat_ConversionsYoungAdults_Impressions,Snapchat_Traffic_Impressions,Snapchat_VideoViewsYoungAdults_Impressions,TheTradeDesk_Prospecting_Impressions,TheTradeDesk_Retargeting_Impressions,YouTube_Prospecting_Impressions,YouTube_Retargeting_Impressions,Orders,holiday
2021-03-01,4.23,0.0,0.0,0.0,0.0,399.77,249.59,184.74,506.114601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.972577,0.0,50.0,0.0,0.0,0.0,0.0,68487.0,951.0,2616.0,43022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27301.0,0.0,47,0
2021-03-02,11.75,0.0,0.0,0.0,0.0,609.47,422.28,185.31,556.461496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.771107,0.0,58.0,0.0,0.0,0.0,0.0,102186.0,979.0,2745.0,48575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26509.0,0.0,45,0
2021-03-03,9.870000000000001,0.0,0.0,0.0,0.0,532.4599989999999,244.7,187.87,585.777179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.449466,0.0,57.0,0.0,0.0,0.0,0.0,87278.0,902.0,2637.0,42855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25626.0,0.0,35,0
2021-03-04,8.09,0.0,0.0,0.0,0.0,517.15,314.05,151.47,585.54906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.191014,0.0,56.0,0.0,0.0,0.0,0.0,77252.0,967.0,2538.0,41362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22916.0,0.0,42,0
2021-03-05,20.449999999999996,0.0,0.0,0.0,0.0,693.630002,200.03,172.14,526.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.467672,0.0,75.0,0.0,0.0,0.0,0.0,102801.0,823.0,2524.0,38258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21978.0,0.0,47,0
2021-03-06,5.42,0.0,0.0,0.0,0.0,613.2900000000001,286.93,193.98,505.821941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.29876399999999,0.0,44.0,0.0,0.0,0.0,0.0,79570.0,810.0,3041.0,39280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21266.0,0.0,45,0
2021-03-07,10.790000000000001,0.0,0.0,0.0,0.0,459.51,389.27,190.25,522.99828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.277257,0.0,35.0,0.0,0.0,0.0,0.0,67539.0,793.0,2793.0,41921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23289.0,0.0,47,0
2021-03-08,15.369999999999997,0.0,0.0,0.0,0.0,357.56,294.06,156.28,425.609832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.272538,0.0,57.0,0.0,0.0,0.0,0.0,47794.0,961.0,2595.0,38252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24759.0,0.0,50,0
2021-03-09,11.25,0.0,0.0,0.0,0.0,448.7,308.14,210.6,440.354084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.394171,0.0,55.0,0.0,0.0,0.0,0.0,60717.0,878.0,3102.0,41977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26821.0,0.0,47,0
2021-03-10,12.07,0.0,0.0,0.0,0.0,509.07000000000005,253.47,220.28,498.321939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.24256899999999,0.0,67.0,0.0,0.0,0.0,0.0,70251.0,890.0,3050.0,40293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25977.0,0.0,40,0
2021-03-11,12.18,0.0,0.0,0.0,0.0,554.27,319.07,199.76,388.750511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.07906499999999,0.0,55.0,0.0,0.0,0.0,0.0,78769.0,934.0,2150.0,37070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29495.0,0.0,40,0
2021-03-12,10.379999999999999,0.0,0.0,0.0,0.0,443.36,199.82,199.62,389.972716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.87431600000001,0.0,55.0,0.0,0.0,0.0,0.0,60370.0,775.0,2306.0,36182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27013.0,0.0,49,0
2021-03-13,5.1899999999999995,0.0,0.0,0.0,0.0,513.760003,249.25,138.97,522.117881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.334502,0.0,81.0,0.0,0.0,0.0,0.0,68185.0,778.0,2529.0,43246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25951.0,0.0,32,0
2021-03-14,10.58,0.0,0.0,0.0,0.0,551.1899970000001,290.46,132.91,570.508685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.514661,0.0,78.0,0.0,0.0,0.0,0.0,87198.0,894.0,2249.0,50600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23679.0,0.0,67,0
2021-03-15,21.99,0.0,0.0,0.0,0.0,283.650001,311.54,146.31,562.735159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.925556,0.0,98.0,0.0,0.0,0.0,0.0,34488.0,1004.0,2499.0,45897.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24590.0,0.0,50,0
2021-03-16,9.93,0.0,0.0,0.0,0.0,387.610005,436.63,152.58,12.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.69006000000002,0.0,82.0,0.0,0.0,0.0,0.0,48613.0,870.0,2557.0,1886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23932.0,0.0,33,0
2021-03-17,4.87,0.0,0.0,0.0,0.0,470.49999999999994,267.77,251.57,436.405341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.950128,0.0,51.0,0.0,0.0,0.0,0.0,68143.0,865.0,3792.0,45102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25923.0,0.0,38,0
2021-03-18,13.209999999999999,0.0,0.0,0.0,0.0,249.490001,286.56,221.14,482.863344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.222722,0.0,54.0,0.0,0.0,0.0,0.0,29367.0,884.0,2830.0,44651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26054.0,0.0,29,0
2021-03-19,10.16,0.0,0.0,0.0,0.0,144.89000000000001,269.33,241.47,388.286939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.471012,0.0,51.0,0.0,0.0,0.0,0.0,16281.0,897.0,3634.0,44342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27442.0,0.0,38,0
2021-03-20,17.68,0.0,0.0,0.0,0.0,231.92,344.38,277.02,473.634308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.59400600000001,0.0,46.0,0.0,0.0,0.0,0.0,29025.0,758.0,3120.0,44540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31640.0,0.0,40,0
2021-03-21,17.959999999999997,0.0,0.0,0.0,0.0,295.58,387.67999999999995,200.73,622.97295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.801445,0.0,41.0,0.0,0.0,0.0,0.0,38354.0,820.0,2825.0,51037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30130.0,0.0,44,0
2021-03-22,8.39,0.0,0.0,0.0,0.0,199.92,396.35,195.62,577.053461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.22174499999998,0.0,62.0,0.0,0.0,0.0,0.0,23245.0,893.0,2294.0,54063.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26633.0,0.0,38,0
2021-03-23,14.27,0.0,0.0,0.0,0.0,220.99999699999998,375.38,185.1,546.627865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.238941,0.0,64.0,0.0,0.0,0.0,0.0,23937.0,973.0,2506.0,54621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27678.0,0.0,46,0
2021-03-24,10.1,0.0,0.0,0.0,0.0,399.45000400000004,274.06,172.8,605.737527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.80577299999997,0.0,59.0,0.0,0.0,0.0,0.0,46086.0,994.0,2058.0,53634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29095.0,0.0,39,0
2021-03-25,20.41,0.0,0.0,0.0,0.0,432.56998999999996,220.86,158.35,511.645592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.97903,0.0,73.0,0.0,0.0,0.0,0.0,49038.0,924.0,2190.0,51181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26329.0,0.0,36,0
2021-03-26,21.86,0.0,0.0,0.0,0.0,614.6099999999999,268.42,136.18,422.3854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.927126,0.0,40.0,0.0,0.0,0.0,0.0,69552.0,829.0,1836.0,45797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26483.0,0.0,31,0
2021-03-27,9.100000000000001,0.0,0.0,0.0,0.0,637.739998,272.08000000000004,117.45,518.947425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.758707,0.0,37.0,0.0,0.0,0.0,0.0,71415.0,742.0,1790.0,45252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23165.0,0.0,55,0
2021-03-28,6.17,0.0,0.0,0.0,0.0,833.7900000000002,378.21,168.3,655.323597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.89116299999999,0.0,43.0,0.0,0.0,0.0,0.0,93581.0,846.0,2264.0,51630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27079.0,0.0,47,0
2021-03-29,15.83,0.0,0.0,0.0,0.0,857.9300000000001,229.56,195.79,576.890676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.850171,0.0,76.0,0.0,0.0,0.0,0.0,87906.0,939.0,2509.0,49658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25557.0,0.0,36,0
2021-03-30,14.5,0.0,0.0,0.0,0.0,645.4000000000001,330.85,191.78,531.852969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.710441,0.0,58.0,0.0,0.0,0.0,0.0,76858.0,901.0,2292.0,46337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27405.0,0.0,37,0
2021-03-31,14.540000000000001,0.0,0.0,0.0,0.0,789.2200009999999,293.16999999999996,158.84,457.742862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.697273,0.0,64.0,0.0,0.0,0.0,0.0,86231.0,906.0,1852.0,39945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25284.0,0.0,42,0
2021-04-01,0.8400000000000001,0.0,0.0,0.0,0.0,763.159997,362.3,153.74,397.335236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.03380200000001,0.0,57.0,0.0,0.0,0.0,0.0,84599.0,829.0,2257.0,40608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28535.0,0.0,32,0
2021-04-02,4.609999999999999,0.0,0.0,0.0,0.0,924.4499999999999,245.99,191.17,520.528619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.48253700000001,0.0,47.0,0.0,0.0,0.0,0.0,121279.0,699.0,2577.0,44737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24955.0,0.0,47,1
2021-04-03,8.29,0.0,0.0,0.0,0.0,1236.3700010000002,255.66,227.03,476.72882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.29910799999999,0.0,41.0,0.0,0.0,0.0,0.0,169858.0,690.0,2294.0,44368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25862.0,0.0,44,0
2021-04-04,4.94,0.0,0.0,0.0,0.0,1297.9699999999998,255.97,207.97,542.062069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.10106,0.0,38.0,0.0,0.0,0.0,0.0,192866.0,659.0,2555.0,45799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22395.0,0.0,34,0
2021-04-05,8.07,0.0,0.0,0.0,0.0,1345.0599929999996,328.17,200.69,501.436108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.586892,0.0,45.0,0.0,0.0,0.0,0.0,185253.0,883.0,2341.0,41876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22560.0,0.0,43,1
2021-04-06,12.0,0.0,0.0,0.0,0.0,1350.79,373.43,201.96,518.133224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.087107,0.0,63.0,0.0,0.0,0.0,0.0,172510.0,940.0,2431.0,40615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24059.0,0.0,50,0
2021-04-07,9.520000000000001,0.0,0.0,0.0,0.0,1090.930003,277.76,216.67,461.349965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.25090300000001,0.0,47.0,0.0,0.0,0.0,0.0,133432.0,909.0,2977.0,38301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23518.0,0.0,51,0
2021-04-08,10.11,0.0,0.0,0.0,0.0,979.209987,305.19,201.14,407.899345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.656863,0.0,54.0,0.0,0.0,0.0,0.0,109432.0,885.0,3070.0,34867.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24164.0,0.0,50,0
2021-04-09,18.869999999999997,0.0,0.0,0.0,0.0,1123.629998,223.25,170.22,414.872974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.80364899999998,0.0,85.0,0.0,0.0,0.0,0.0,135966.0,817.0,2328.0,34925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40520.0,0.0,37,0
2021-04-10,18.77,0.0,0.0,0.0,0.0,1536.3199969999998,298.1,174.29,392.285267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.84428999999997,0.0,83.0,0.0,0.0,0.0,0.0,191822.0,684.0,2427.0,33756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39974.0,0.0,48,0
2021-04-11,11.02,0.0,0.0,0.0,0.0,1591.8900019999999,370.55,162.66,489.489167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.11663099999998,0.0,115.0,0.0,0.0,0.0,0.0,190368.0,823.0,2601.0,38037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44419.0,0.0,47,0
2021-04-12,25.5,0.0,0.0,0.0,0.0,1418.619997,899.88,180.32,473.103218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.31053200000002,0.0,192.0,0.0,0.0,0.0,0.0,156442.0,1642.0,2296.0,35818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43005.0,0.0,58,0
2021-04-13,34.93,0.0,0.0,0.0,0.0,1163.48,568.63,55.5,146.568377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.87949299999997,0.0,130.0,0.0,0.0,0.0,0.0,118318.0,1471.0,751.0,12404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44711.0,0.0,41,0
2021-04-14,36.55,0.0,0.0,0.0,0.0,2052.700014,322.90000000000003,50.67,457.516916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.98814400000003,0.0,161.0,0.0,0.0,0.0,0.0,130539.0,981.0,446.0,33032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46347.0,0.0,32,0
2021-04-15,15.99,0.0,0.0,0.0,0.0,2456.700001,300.63,71.43,427.458259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.71469399999998,0.0,152.0,0.0,0.0,0.0,0.0,151115.0,1107.0,1009.0,36572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42129.0,0.0,49,0
2021-04-16,12.52,0.0,0.0,0.0,0.0,1521.710002,240.87,73.25,395.883388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.92945600000002,0.0,117.0,0.0,0.0,0.0,0.0,125997.0,1157.0,974.0,33992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44703.0,0.0,46,0
2021-04-17,28.86,0.0,0.0,0.0,0.0,1757.710003,262.21999999999997,64.37,458.531111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.000225,0.0,93.0,0.0,0.0,0.0,0.0,157986.0,1116.0,861.0,35600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44101.0,0.0,53,0
2021-04-18,0.13,0.0,0.0,0.0,0.0,1525.290002,354.66,99.45,583.201937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.114138,0.0,62.0,0.0,0.0,0.0,0.0,127491.0,1201.0,966.0,42679.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44982.0,0.0,50,0
2021-04-19,32.82,0.0,0.0,0.0,0.0,1351.699996,292.06,76.1,466.076557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.49788900000001,0.0,167.0,0.0,0.0,0.0,0.0,124350.0,1352.0,986.0,37375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41396.0,0.0,48,0
2021-04-20,27.4,0.0,0.0,0.0,0.0,2024.8599960000001,263.07,75.86,481.786782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.985402,0.0,193.0,0.0,0.0,0.0,0.0,209501.0,1186.0,997.0,38161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25207.0,0.0,49,0
2021-04-21,28.439999999999998,0.0,0.0,0.0,0.0,1337.11,238.0,66.4,483.579833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,0.0,0.0,0.0,0.0,142713.0,1228.0,926.0,41790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0
2021-04-22,22.660000000000004,0.0,0.0,0.0,0.0,216.610002,216.58999999999997,94.58,489.71528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,0.0,0.0,0.0,19863.0,1195.0,851.0,39340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,0
2021-04-23,36.32999999999999,0.0,0.0,0.0,0.0,1560.3899970000002,226.76,84.85,456.420669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,167253.0,1081.0,569.0,39222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,0
2021-04-24,3.1300000000000003,0.0,0.0,0.0,0.0,1748.6699979999999,267.9,45.73,629.494253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,175446.0,1160.0,523.0,35899.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0
2021-04-25,16.87,0.0,0.0,0.0,0.0,1371.5500040000002,301.15,35.29,540.698198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,139599.0,1134.0,502.0,34382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0
2021-04-26,41.71,0.0,0.0,0.0,0.0,1138.039994,317.37,26.86,408.133009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,108986.0,1236.0,444.0,33942.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,0
2021-04-27,129.55,0.0,0.0,0.0,0.0,1002.3699970000001,297.47,32.25,398.820136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,0.0,0.0,0.0,0.0,88172.0,1107.0,425.0,35220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0
2021-04-28,43.150000000000006,0.0,0.0,0.0,0.0,993.8099940000001,287.78999999999996,50.8,540.017587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0,84367.0,1279.0,509.0,36771.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0
2021-04-29,44.73,0.0,0.0,0.0,0.0,1159.089999,220.23,30.77,477.626905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,106916.0,1091.0,460.0,33355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0
2021-04-30,29.73,0.0,0.0,0.0,0.0,1254.540011,262.35,19.58,423.195396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,106871.0,1055.0,419.0,32022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0
2021-05-01,67.25,0.0,0.0,0.0,0.0,579.3399999999999,343.12,46.76,395.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,57424.0,1001.0,442.0,30219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,0
2021-05-02,31.36,0.0,0.0,0.0,0.0,575.400001,349.38,63.55,467.059021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,77569.0,1080.0,511.0,34056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0
2021-05-03,67.06,0.0,0.0,0.0,0.0,997.0400000000001,328.40999999999997,61.45,435.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,87222.0,1281.0,561.0,32849.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,0
2021-05-04,62.25000000000001,0.0,0.0,0.0,0.0,1797.1500010000002,218.97000000000003,50.56,419.352834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.294309,0.0,159.0,0.0,0.0,0.0,0.0,161544.0,1172.0,514.0,33953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33466.0,0.0,34,0
2021-05-05,72.07999999999998,0.0,0.0,0.0,0.0,1868.389991,291.53999999999996,44.3,414.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.400008,0.0,160.0,0.0,0.0,0.0,0.0,182690.0,1127.0,557.0,34415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23900.0,0.0,35,0
